year,month,week_number_in_month,rank,song_name,song_performer
2023,1,1,84,Graduation,NCT DREAM
2023,1,1,85,A bientot,임영웅
2023,1,1,86,Yet To Come,방탄소년단
2023,1,1,87,첫 눈,EXO
2023,1,1,88,신호등,이무진
2023,1,1,89,인생찬가,임영웅
2023,1,1,90,내 손을 잡아,아이유
2023,1,1,91,SNEAKERS,ITZY (있지)
2023,1,1,92,손이 참 곱던 그대,임영웅
2023,1,1,93,All I Want for Christmas Is You,Mariah Carey
2023,1,1,94,사랑해 진짜,임영웅
2023,1,1,95,드라마,아이유
2023,1,1,96,strawberry moon,아이유
2023,1,1,97,사랑한다고 말해줘,탑현
2023,1,1,98,연애편지,임영웅
2023,1,1,99,Feel My Rhythm,Red Velvet (레드벨벳)
2023,1,1,100,스티커 사진,21학번
2023,1,2,1,Ditto,NewJeans
2023,1,2,2,OMG,NewJeans
2023,1,2,3,Hype Boy,NewJeans
2023,1,2,4,사건의 지평선,윤하 (YOUNHA)
2023,1,2,5,ANTIFRAGILE,LE SSERAFIM (르세라핌)
2023,1,2,6,NOT SORRY (Feat. pH-1) (Prod. by Slom),이영지
2023,1,2,7,Attention,NewJeans
2023,1,2,8,After LIKE,IVE (아이브)
2023,1,2,9,Candy,NCT DREAM
2023,1,2,10,Nxde,i-dle (아이들)
2023,1,2,11,LOVE DIVE,IVE (아이브)
2023,1,2,12,새삥 (Prod. ZICO) (Feat. 호미들),지코 (ZICO)
2023,1,2,13,마이웨이 (MY WAY) (Prod. R.Tee),저스디스 (JUSTHIS)
2023,1,2,14,Monologue,테이
2023,1,2,15,너의 모든 순간,성시경
2023,1,2,16,Cookie,NewJeans
2023,1,2,17,그대를 알고,송하예
2023,1,2,18,Shut Down,BLACKPINK
2023,1,2,19,해요 (2022),#안녕
2023,1,2,20,사랑은 늘 도망가,임영웅
2023,1,2,21,사랑인가 봐,멜로망스
2023,1,2,22,잘가요,주호
2023,1,2,23,Pink Venom,BLACKPINK
2023,1,2,24,Rush Hour (Feat. j-hope of BTS),Crush
2023,1,2,25,TOMBOY,i-dle (아이들)
2023,1,2,26,Say I Love You,우디 (Woody)
2023,1,2,27,내가 아니라도,주호
2023,1,2,28,그때 그 순간 그대로 (그그그),WSG워너비 (가야G)
2023,1,2,29,Dreamers [Music from the FIFA World Cup Qatar 2022 Official Soundtrack] (Feat. FIFA Sound),정국
2023,1,2,30,FEARLESS,LE SSERAFIM (르세라핌)
2023,1,2,31,자격지심 (Feat. ZICO),BE'O (비오)
2023,1,2,32,딱 10CM만,10CM
2023,1,2,33,그라데이션,10CM
2023,1,2,34,취중고백,김민석
2023,1,2,35,정이라고 하자 (Feat. 10CM),BIG Naughty (서동현)
2023,1,2,36,그댄 행복에 살텐데 (2022),최유리
2023,1,2,37,WHEN I MOVE,카라
2023,1,2,38,ELEVEN,IVE (아이브)
2023,1,2,39,나의 X에게,경서
2023,1,2,40,다정히 내 이름을 부르면,경서예지
2023,1,2,41,우리들의 블루스,임영웅
2023,1,2,42,I Don't Think That I Like Her,Charlie Puth
2023,1,2,43,That's Hilarious,Charlie Puth
2023,1,2,44,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴
2023,1,2,45,보고싶었어,WSG워너비(4FIRE)
2023,1,2,46,그 겨울이 잠든 거리에서,경서예지
2023,1,2,47,첫사랑,백아
2023,1,2,48,떠나보낼 준비해 둘걸 그랬어,임한별
2023,1,2,49,오르트구름,윤하 (YOUNHA)
2023,1,2,50,LOVE me,BE'O (비오)
2023,1,2,51,"미운오리새끼 (Feat. 선우정아, BOBBY) (Prod. R.Tee)",허성현 (Huh)
2023,1,2,52,밤하늘의 별을(2020),경서
2023,1,2,53,우린 그렇게 사랑해서,강민경 (다비치)
2023,1,2,54,Snowman,Sia
2023,1,2,55,"눈 (EYE) (Feat. BIG Naughty, 저스디스 (JUSTHIS)) (Prod. R.Tee)",던말릭 (DON MALIK)
2023,1,2,56,다시 만날 수 있을까,임영웅
2023,1,2,57,STAY,The Kid LAROI
2023,1,2,58,내 기쁨은 너가 벤틀리를 끄는 거야,김승민
2023,1,2,59,눈이 오잖아(Feat.헤이즈),이무진
2023,1,2,60,새벽에 걸려온 너의 전화는,한동근
2023,1,2,61,VIBE (feat. Jimin of BTS),태양
2023,1,2,62,Dynamite,방탄소년단
2023,1,2,63,주저하는 연인들을 위해,잔나비
2023,1,2,64,That That (prod. & feat. SUGA of BTS),싸이 (PSY)
2023,1,2,65,봄여름가을겨울 (Still Life),BIGBANG (빅뱅)
2023,1,2,66,위하여 (We Higher) (Prod. GroovyRoom),그루비룸 (GroovyRoom)
2023,1,2,67,Love story,볼빨간사춘기
2023,1,2,68,이제 나만 믿어요,임영웅
2023,1,2,69,아픈 나를 (Prod. By 나얼),성시경
2023,1,2,70,FOREVER 1,소녀시대 (GIRLS' GENERATION)
2023,1,2,71,Butter,방탄소년단
2023,1,2,72,도깨비불 (Illusion),aespa
2023,1,2,73,봄날,방탄소년단
2023,1,2,74,무지개,임영웅
2023,1,2,75,London Boy,임영웅
2023,1,2,76,"빡 (Feat. 팔로알토 (Paloalto), 저스디스 (JUSTHIS)) (Prod. R.Tee)",던말릭 (DON MALIK)
2023,1,2,77,Off My Face,Justin Bieber
2023,1,2,78,흩어지지 않게,엠씨더맥스 (M.C the MAX)
2023,1,2,79,"나침반 (Feat. UNEDUCATED KID, 수퍼비 (SUPERBEE)) (Prod. R.Tee)",KHAN
2023,1,2,80,Permission to Dance,방탄소년단
2023,1,2,81,아버지,임영웅
2023,1,2,82,이 소설의 끝을 다시 써보려 해,테이
2023,1,2,83,Polaroid,임영웅
2023,1,2,84,신호등,이무진
2023,1,2,85,Yet To Come,방탄소년단
2023,1,2,86,A bientot,임영웅
2023,1,2,87,인생찬가,임영웅
2023,1,2,88,내 손을 잡아,아이유
2023,1,2,89,손이 참 곱던 그대,임영웅
2023,1,2,90,SNEAKERS,ITZY (있지)
2023,1,2,91,Beautiful Liar,몬스타엑스
2023,1,2,92,Graduation,NCT DREAM
2023,1,2,93,사랑해 진짜,임영웅
2023,1,2,94,strawberry moon,아이유
2023,1,2,95,Feel My Rhythm,Red Velvet (레드벨벳)
2023,1,2,96,드라마,아이유
2023,1,2,97,연애편지,임영웅
2023,1,2,98,"WITCH (Feat. 박재범, So!YoON!) (Prod. by Slom)",이영지
2023,1,2,99,스티커 사진,21학번
2023,1,2,100,사랑한다고 말해줘,탑현
2023,1,3,1,Ditto,NewJeans
2023,1,3,2,OMG,NewJeans
2023,1,3,3,Hype Boy,NewJeans
2023,1,3,4,사건의 지평선,윤하 (YOUNHA)
2023,1,3,5,ANTIFRAGILE,LE SSERAFIM (르세라핌)
2023,1,3,6,VIBE (feat. Jimin of BTS),태양
2023,1,3,7,Attention,NewJeans
2023,1,3,8,After LIKE,IVE (아이브)
2023,1,3,9,NOT SORRY (Feat. pH-1) (Prod. by Slom),이영지
2023,1,3,10,Candy,NCT DREAM
2023,1,3,11,Nxde,i-dle (아이들)
2023,1,3,12,LOVE DIVE,IVE (아이브)
2023,1,3,13,새삥 (Prod. ZICO) (Feat. 호미들),지코 (ZICO)
2023,1,3,14,Monologue,테이
2023,1,3,15,마이웨이 (MY WAY) (Prod. R.Tee),저스디스 (JUSTHIS)
2023,1,3,16,너의 모든 순간,성시경
2023,1,3,17,Cookie,NewJeans
2023,1,3,18,그대를 알고,송하예
2023,1,3,19,해요 (2022),#안녕
2023,1,3,20,사랑은 늘 도망가,임영웅
2023,1,3,21,Shut Down,BLACKPINK
2023,1,3,22,사랑인가 봐,멜로망스
2023,1,3,23,Say I Love You,우디 (Woody)
2023,1,3,24,Rush Hour (Feat. j-hope of BTS),Crush
2023,1,3,25,잘가요,주호
2023,1,3,26,Pink Venom,BLACKPINK
2023,1,3,27,그댄 행복에 살텐데 (2022),최유리
2023,1,3,28,TOMBOY,i-dle (아이들)
2023,1,3,29,그때 그 순간 그대로 (그그그),WSG워너비 (가야G)
2023,1,3,30,내가 아니라도,주호
2023,1,3,31,FEARLESS,LE SSERAFIM (르세라핌)
2023,1,3,32,취중고백,김민석
2023,1,3,33,I Don't Think That I Like Her,Charlie Puth
2023,1,3,34,자격지심 (Feat. ZICO),BE'O (비오)
2023,1,3,35,Dreamers [Music from the FIFA World Cup Qatar 2022 Official Soundtrack] (Feat. FIFA Sound),정국
2023,1,3,36,그라데이션,10CM
2023,1,3,37,정이라고 하자 (Feat. 10CM),BIG Naughty (서동현)
2023,1,3,38,딱 10CM만,10CM
2023,1,3,39,ELEVEN,IVE (아이브)
2023,1,3,40,마지막 사랑,신예영
2023,1,3,41,나의 X에게,경서
2023,1,3,42,다정히 내 이름을 부르면,경서예지
2023,1,3,43,That's Hilarious,Charlie Puth
2023,1,3,44,우리들의 블루스,임영웅
2023,1,3,45,WHEN I MOVE,카라
2023,1,3,46,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴
2023,1,3,47,오르트구름,윤하 (YOUNHA)
2023,1,3,48,보고싶었어,WSG워너비(4FIRE)
2023,1,3,49,첫사랑,백아
2023,1,3,50,사랑해도 될까요,양다일
2023,1,3,51,떠나보낼 준비해 둘걸 그랬어,임한별
2023,1,3,52,LOVE me,BE'O (비오)
2023,1,3,53,That That (prod. & feat. SUGA of BTS),싸이 (PSY)
2023,1,3,54,우린 그렇게 사랑해서,강민경 (다비치)
2023,1,3,55,밤하늘의 별을(2020),경서
2023,1,3,56,STAY,The Kid LAROI
2023,1,3,57,다시 만날 수 있을까,임영웅
2023,1,3,58,그 겨울이 잠든 거리에서,경서예지
2023,1,3,59,새벽에 걸려온 너의 전화는,한동근
2023,1,3,60,내 기쁨은 너가 벤틀리를 끄는 거야,김승민
2023,1,3,61,주저하는 연인들을 위해,잔나비
2023,1,3,62,봄여름가을겨울 (Still Life),BIGBANG (빅뱅)
2023,1,3,63,Dynamite,방탄소년단
2023,1,3,64,눈이 오잖아(Feat.헤이즈),이무진
2023,1,3,65,"미운오리새끼 (Feat. 선우정아, BOBBY) (Prod. R.Tee)",허성현 (Huh)
2023,1,3,66,Snowman,Sia
2023,1,3,67,위하여 (We Higher) (Prod. GroovyRoom),그루비룸 (GroovyRoom)
2023,1,3,68,가슴으로 운다,김연지
2023,1,3,69,Love story,볼빨간사춘기
2023,1,3,70,이제 나만 믿어요,임영웅
2023,1,3,71,"눈 (EYE) (Feat. BIG Naughty, 저스디스 (JUSTHIS)) (Prod. R.Tee)",던말릭 (DON MALIK)
2023,1,3,72,FOREVER 1,소녀시대 (GIRLS' GENERATION)
2023,1,3,73,도깨비불 (Illusion),aespa
2023,1,3,74,Butter,방탄소년단
2023,1,3,75,아픈 나를 (Prod. By 나얼),성시경
2023,1,3,76,봄날,방탄소년단
2023,1,3,77,니 번호가 뜨는 일,이예준
2023,1,3,78,Off My Face,Justin Bieber
2023,1,3,79,무지개,임영웅
2023,1,3,80,London Boy,임영웅
2023,1,3,81,Permission to Dance,방탄소년단
2023,1,3,82,흩어지지 않게,엠씨더맥스 (M.C the MAX)
2023,1,3,83,아버지,임영웅
2023,1,3,84,Polaroid,임영웅
2023,1,3,85,Love War (Feat. BE‘O),YENA (최예나)
2023,1,3,86,신호등,이무진
2023,1,3,87,Yet To Come,방탄소년단
2023,1,3,88,"빡 (Feat. 팔로알토 (Paloalto), 저스디스 (JUSTHIS)) (Prod. R.Tee)",던말릭 (DON MALIK)
2023,1,3,89,A bientot,임영웅
2023,1,3,90,Unholy,Sam Smith
2023,1,3,91,내 손을 잡아,아이유
2023,1,3,92,인생찬가,임영웅
2023,1,3,93,희재,성시경
2023,1,3,94,Dangerously,Charlie Puth
2023,1,3,95,Beautiful Liar,몬스타엑스
2023,1,3,96,이 소설의 끝을 다시 써보려 해,테이
2023,1,3,97,손이 참 곱던 그대,임영웅
2023,1,3,98,사랑해 진짜,임영웅
2023,1,3,99,SNEAKERS,ITZY (있지)
2023,1,3,100,strawberry moon,아이유
2023,1,4,1,Ditto,NewJeans
2023,1,4,2,OMG,NewJeans
2023,1,4,3,Hype Boy,NewJeans
2023,1,4,4,사건의 지평선,윤하 (YOUNHA)
2023,1,4,5,ANTIFRAGILE,LE SSERAFIM (르세라핌)
2023,1,4,6,VIBE (feat. Jimin of BTS),태양
2023,1,4,7,Attention,NewJeans
2023,1,4,8,After LIKE,IVE (아이브)
2023,1,4,9,Candy,NCT DREAM
2023,1,4,10,NOT SORRY (Feat. pH-1) (Prod. by Slom),이영지
2023,1,4,11,Nxde,i-dle (아이들)
2023,1,4,12,LOVE DIVE,IVE (아이브)
2023,1,4,13,새삥 (Prod. ZICO) (Feat. 호미들),지코 (ZICO)
2023,1,4,14,Monologue,테이
2023,1,4,15,너의 모든 순간,성시경
2023,1,4,16,Cookie,NewJeans
2023,1,4,17,해요 (2022),#안녕
2023,1,4,18,마이웨이 (MY WAY) (Prod. R.Tee),저스디스 (JUSTHIS)
2023,1,4,19,사랑은 늘 도망가,임영웅
2023,1,4,20,그대를 알고,송하예
2023,1,4,21,사랑인가 봐,멜로망스
2023,1,4,22,I Don't Think That I Like Her,Charlie Puth
2023,1,4,23,Shut Down,BLACKPINK
2023,1,4,24,Say I Love You,우디 (Woody)
2023,1,4,25,그댄 행복에 살텐데 (2022),최유리
2023,1,4,26,Rush Hour (Feat. j-hope of BTS),Crush
2023,1,4,27,잘가요,주호
2023,1,4,28,Pink Venom,BLACKPINK
2023,1,4,29,TOMBOY,i-dle (아이들)
2023,1,4,30,내가 아니라도,주호
2023,1,4,31,마지막 사랑,신예영
2023,1,4,32,취중고백,김민석
2023,1,4,33,그때 그 순간 그대로 (그그그),WSG워너비 (가야G)
2023,1,4,34,FEARLESS,LE SSERAFIM (르세라핌)
2023,1,4,35,그라데이션,10CM
2023,1,4,36,정이라고 하자 (Feat. 10CM),BIG Naughty (서동현)
2023,1,4,37,자격지심 (Feat. ZICO),BE'O (비오)
2023,1,4,38,딱 10CM만,10CM
2023,1,4,39,ELEVEN,IVE (아이브)
2023,1,4,40,Dreamers [Music from the FIFA World Cup Qatar 2022 Official Soundtrack] (Feat. FIFA Sound),정국
2023,1,4,41,나의 X에게,경서
2023,1,4,42,다정히 내 이름을 부르면,경서예지
2023,1,4,43,That's Hilarious,Charlie Puth
2023,1,4,44,우리들의 블루스,임영웅
2023,1,4,45,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴
2023,1,4,46,오르트구름,윤하 (YOUNHA)
2023,1,4,47,WHEN I MOVE,카라
2023,1,4,48,사랑해도 될까요,양다일
2023,1,4,49,첫사랑,백아
2023,1,4,50,보고싶었어,WSG워너비(4FIRE)
2023,1,4,51,네가 보고 싶은 건 자연스러운 거겠지,신예영
2023,1,4,52,떠나보낼 준비해 둘걸 그랬어,임한별
2023,1,4,53,밤하늘의 별을(2020),경서
2023,1,4,54,STAY,The Kid LAROI
2023,1,4,55,LOVE me,BE'O (비오)
2023,1,4,56,니 번호가 뜨는 일,이예준
2023,1,4,57,내 기쁨은 너가 벤틀리를 끄는 거야,김승민
2023,1,4,58,That That (prod. & feat. SUGA of BTS),싸이 (PSY)
2023,1,4,59,다시 만날 수 있을까,임영웅
2023,1,4,60,눈이 오잖아(Feat.헤이즈),이무진
2023,1,4,61,봄여름가을겨울 (Still Life),BIGBANG (빅뱅)
2023,1,4,62,우린 그렇게 사랑해서,강민경 (다비치)
2023,1,4,63,새벽에 걸려온 너의 전화는,한동근
2023,1,4,64,Dynamite,방탄소년단
2023,1,4,65,주저하는 연인들을 위해,잔나비
2023,1,4,66,그 겨울이 잠든 거리에서,경서예지
2023,1,4,67,가슴으로 운다,김연지
2023,1,4,68,Love story,볼빨간사춘기
2023,1,4,69,이제 나만 믿어요,임영웅
2023,1,4,70,Snowman,Sia
2023,1,4,71,위하여 (We Higher) (Prod. GroovyRoom),그루비룸 (GroovyRoom)
2023,1,4,72,Unholy,Sam Smith
2023,1,4,73,Off My Face,Justin Bieber
2023,1,4,74,Butter,방탄소년단
2023,1,4,75,도깨비불 (Illusion),aespa
2023,1,4,76,봄날,방탄소년단
2023,1,4,77,FOREVER 1,소녀시대 (GIRLS' GENERATION)
2023,1,4,78,무지개,임영웅
2023,1,4,79,"미운오리새끼 (Feat. 선우정아, BOBBY) (Prod. R.Tee)",허성현 (Huh)
2023,1,4,80,London Boy,임영웅
2023,1,4,81,아픈 나를 (Prod. By 나얼),성시경
2023,1,4,82,"눈 (EYE) (Feat. BIG Naughty, 저스디스 (JUSTHIS)) (Prod. R.Tee)",던말릭 (DON MALIK)
2023,1,4,83,Permission to Dance,방탄소년단
2023,1,4,84,희재,성시경
2023,1,4,85,아버지,임영웅
2023,1,4,86,Polaroid,임영웅
2023,1,4,87,Sugar Rush Ride,투모로우바이투게더
2023,1,4,88,신호등,이무진
2023,1,4,89,Yet To Come,방탄소년단
2023,1,4,90,Dangerously,Charlie Puth
2023,1,4,91,A bientot,임영웅
2023,1,4,92,흩어지지 않게,엠씨더맥스 (M.C the MAX)
2023,1,4,93,인생찬가,임영웅
2023,1,4,94,내 손을 잡아,아이유
2023,1,4,95,손을 마주 잡고,BIG Naughty (서동현)
2023,1,4,96,Love War (Feat. BE‘O),YENA (최예나)
2023,1,4,97,손이 참 곱던 그대,임영웅
2023,1,4,98,그대가 내 안에 박혔다(그내박),순순희(기태)
2023,1,4,99,사랑해 진짜,임영웅
2023,1,4,100,Beautiful Liar,몬스타엑스
2023,2,1,1,Ditto,NewJeans
2023,2,1,2,OMG,NewJeans
2023,2,1,3,Hype Boy,NewJeans
2023,2,1,4,사건의 지평선,윤하 (YOUNHA)
2023,2,1,5,VIBE (feat. Jimin of BTS),태양
2023,2,1,6,ANTIFRAGILE,LE SSERAFIM (르세라핌)
2023,2,1,7,Attention,NewJeans
2023,2,1,8,After LIKE,IVE (아이브)
2023,2,1,9,Candy,NCT DREAM
2023,2,1,10,Nxde,i-dle (아이들)
2023,2,1,11,NOT SORRY (Feat. pH-1) (Prod. by Slom),이영지
2023,2,1,12,LOVE DIVE,IVE (아이브)
2023,2,1,13,Sugar Rush Ride,투모로우바이투게더
2023,2,1,14,Monologue,테이
2023,2,1,15,새삥 (Prod. ZICO) (Feat. 호미들),지코 (ZICO)
2023,2,1,16,너의 모든 순간,성시경
2023,2,1,17,Cookie,NewJeans
2023,2,1,18,I Don't Think That I Like Her,Charlie Puth
2023,2,1,19,마지막 사랑,신예영
2023,2,1,20,사랑인가 봐,멜로망스
2023,2,1,21,해요 (2022),#안녕
2023,2,1,22,사랑은 늘 도망가,임영웅
2023,2,1,23,Shut Down,BLACKPINK
2023,2,1,24,그대를 알고,송하예
2023,2,1,25,마이웨이 (MY WAY) (Prod. R.Tee),저스디스 (JUSTHIS)
2023,2,1,26,Say I Love You,우디 (Woody)
2023,2,1,27,Rush Hour (Feat. j-hope of BTS),Crush
2023,2,1,28,Pink Venom,BLACKPINK
2023,2,1,29,TOMBOY,i-dle (아이들)
2023,2,1,30,잘가요,주호
2023,2,1,31,내가 아니라도,주호
2023,2,1,32,그때 그 순간 그대로 (그그그),WSG워너비 (가야G)
2023,2,1,33,FEARLESS,LE SSERAFIM (르세라핌)
2023,2,1,34,취중고백,김민석
2023,2,1,35,네가 보고 싶은 건 자연스러운 거겠지,신예영
2023,2,1,36,그댄 행복에 살텐데 (2022),최유리
2023,2,1,37,그라데이션,10CM
2023,2,1,38,정이라고 하자 (Feat. 10CM),BIG Naughty (서동현)
2023,2,1,39,자격지심 (Feat. ZICO),BE'O (비오)
2023,2,1,40,That's Hilarious,Charlie Puth
2023,2,1,41,니 번호가 뜨는 일,이예준
2023,2,1,42,딱 10CM만,10CM
2023,2,1,43,다정히 내 이름을 부르면,경서예지
2023,2,1,44,ELEVEN,IVE (아이브)
2023,2,1,45,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴
2023,2,1,46,Dreamers [Music from the FIFA World Cup Qatar 2022 Official Soundtrack] (Feat. FIFA Sound),정국
2023,2,1,47,나의 X에게,경서
2023,2,1,48,오르트구름,윤하 (YOUNHA)
2023,2,1,49,Ay-Yo,NCT 127
2023,2,1,50,사랑해도 될까요,양다일
2023,2,1,51,우리들의 블루스,임영웅
2023,2,1,52,STAY,The Kid LAROI
2023,2,1,53,Unholy,Sam Smith
2023,2,1,54,WHEN I MOVE,카라
2023,2,1,55,보고싶었어,WSG워너비(4FIRE)
2023,2,1,56,떠나보낼 준비해 둘걸 그랬어,임한별
2023,2,1,57,첫사랑,백아
2023,2,1,58,LOVE me,BE'O (비오)
2023,2,1,59,밤하늘의 별을(2020),경서
2023,2,1,60,That That (prod. & feat. SUGA of BTS),싸이 (PSY)
2023,2,1,61,봄여름가을겨울 (Still Life),BIGBANG (빅뱅)
2023,2,1,62,Dynamite,방탄소년단
2023,2,1,63,다시 만날 수 있을까,임영웅
2023,2,1,64,가슴으로 운다,김연지
2023,2,1,65,내 기쁨은 너가 벤틀리를 끄는 거야,김승민
2023,2,1,66,Devil by the Window,투모로우바이투게더
2023,2,1,67,친구로 지내다 보면 (Feat. 김민석 of 멜로망스),BIG Naughty (서동현)
2023,2,1,68,주저하는 연인들을 위해,잔나비
2023,2,1,69,새벽에 걸려온 너의 전화는,한동근
2023,2,1,70,눈이 오잖아(Feat.헤이즈),이무진
2023,2,1,71,우린 그렇게 사랑해서,강민경 (다비치)
2023,2,1,72,이제 나만 믿어요,임영웅
2023,2,1,73,Butter,방탄소년단
2023,2,1,74,네버랜드를 떠나며,투모로우바이투게더
2023,2,1,75,봄날,방탄소년단
2023,2,1,76,Love story,볼빨간사춘기
2023,2,1,77,그 겨울이 잠든 거리에서,경서예지
2023,2,1,78,Off My Face,Justin Bieber
2023,2,1,79,Tinnitus (돌멩이가 되고 싶어),투모로우바이투게더
2023,2,1,80,London Boy,임영웅
2023,2,1,81,무지개,임영웅
2023,2,1,82,Happy Fools (feat. Coi Leray),투모로우바이투게더
2023,2,1,83,위하여 (We Higher) (Prod. GroovyRoom),그루비룸 (GroovyRoom)
2023,2,1,84,도깨비불 (Illusion),aespa
2023,2,1,85,FOREVER 1,소녀시대 (GIRLS' GENERATION)
2023,2,1,86,희재,성시경
2023,2,1,87,Snowman,Sia
2023,2,1,88,아버지,임영웅
2023,2,1,89,Polaroid,임영웅
2023,2,1,90,Permission to Dance,방탄소년단
2023,2,1,91,Dangerously,Charlie Puth
2023,2,1,92,아픈 나를 (Prod. By 나얼),성시경
2023,2,1,93,내 손을 잡아,아이유
2023,2,1,94,신호등,이무진
2023,2,1,95,A bientot,임영웅
2023,2,1,96,인생찬가,임영웅
2023,2,1,97,"미운오리새끼 (Feat. 선우정아, BOBBY) (Prod. R.Tee)",허성현 (Huh)
2023,2,1,98,혼자서 걸어요 (Prod. by 나얼),태연 (TAEYEON)
2023,2,1,99,Yet To Come,방탄소년단
